"","Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"9994","OSBPL11",645.152261825835,-0.730011935426187,0.0653849824223278,-11.1648257502154,6.06099310533582e-29,6.11180166822835e-28
"9995","OSBPL1A",766.106739765055,-1.56988787596508,0.151170470232284,-10.38488451847,2.90520694388089e-25,2.34755669248041e-24
"9996","OSBPL2",3176.86583583051,0.203019776023866,0.0886399697521114,2.29038634141716,0.021998930603835,0.0301124898693928
"9997","OSBPL3",1372.78871869268,1.79864597418762,0.0926121987450246,19.4212641375632,5.10185237408625e-84,1.10939125790868e-81
"9998","OSBPL5",1590.38275164505,-0.179579385975245,0.0970682907029073,-1.85003140237502,0.064309023706275,0.082233515612344
"9999","OSBPL6",64.7476805018646,-0.574023468431524,0.256462896740261,-2.23823202392071,0.0252059283342364,0.0342151060805909
"10000","OSBPL7",1081.82126167672,-0.487440296518678,0.129699171227083,-3.75823755778088,0.00017111438648992,0.000300691163412301
"10001","OSBPL8",1585.68732943314,0.326076676250451,0.113862796519651,2.86376837928949,0.00418634005029794,0.00629545285212388
"10002","OSBPL9",1860.05477520099,-0.198164977106433,0.062835313627364,-3.15371986971565,0.00161203744021797,0.00254934890662349
"10003","OSCAR",124.502157502233,0.912243578559675,0.193336128592536,4.71843304818763,2.37668158744642e-06,5.04390595654138e-06
"10004","OSCP1",140.32291366902,0.323043458694714,0.103784160305935,3.1126470334437,0.00185417627301136,0.0029108370757632
"10005","OSER1",2018.44841989075,0.868784401441072,0.124879091326178,6.95700450904027,3.47583838364962e-12,1.16210713236904e-11
"10006","OSGEP",1135.37988514598,0.289607358925019,0.0842453043966581,3.43766766586112,0.000586747340741941,0.000975095203441512
"10007","OSGEPL1",202.273348545255,0.417792874976904,0.0806566842507802,5.17989152241729,2.22014968809866e-07,5.11213125982099e-07
"10008","OSGIN1",290.248849993462,-0.664667626521562,0.131927754081396,-5.0381182575994,4.70130954728004e-07,1.05391106570733e-06
"10009","OSGIN2",832.347102050832,0.505433435018293,0.0924614534741005,5.46642320694073,4.5920722928683e-08,1.12092062089373e-07
"10010","OSM",208.31492979638,2.10266475258476,0.272566588858565,7.71431583522452,1.21632928486491e-14,4.88634793950585e-14
"10011","OSMR",609.353871649393,-0.157869271100001,0.179908230498819,-0.877498881859314,0.380215725904792,0.425694034396408
"10012","OSR1",55.7098301499951,-2.35168238179206,0.271863960675529,-8.65021746887152,5.14013848890208e-18,2.59469907471036e-17
"10013","OSR2",199.981733851795,-0.687767201870211,0.208614822652804,-3.29682806391402,0.000977833416073991,0.00158344782986738
"10014","OST4",4485.7081175225,0.108003139507452,0.0984856338615004,1.09663851744444,0.27279944285131,0.314822844811939
"10015","OSTC",2945.12957642508,0.307351822052717,0.0969410501545059,3.17050229559981,0.00152175630377189,0.00241445357046539
"10016","OSTF1",1601.09706977702,-0.350285402614011,0.06814541503601,-5.14026369094547,2.74353169837215e-07,6.26454511794428e-07
"10017","OSTM1",738.67043991255,-0.615086360266628,0.0894788628291051,-6.87409675111066,6.23838593097709e-12,2.04660084671765e-11
"10018","OTC",123.939444530256,-1.38640476732878,0.373781986165701,-3.70912676009532,0.000207975293354341,0.000361717488780043
"10019","OTOA",5.75420395974619,-1.44222702454792,0.180284274149089,-7.99973836517346,1.2468385836287e-15,5.36741858297624e-15
"10020","OTOF",19.2457874732605,0.250042647133258,0.29634851086615,0.843745245766369,0.398811778185784,0.443822623447837
"10021","OTOG",4.12622433020028,1.89994319675437,0.42491015975216,4.47139978451577,7.7709273422768e-06,1.57038840286378e-05
"10022","OTOGL",11.1980848404315,-0.589843659172316,0.283703344191775,-2.07908602858625,0.0376094440184445,0.0499407954276081
"10023","OTOP2",309.342364898546,-8.12209878426647,0.515743338510079,-15.7483348359481,7.05137005003705e-56,3.64628925056946e-54
"10024","OTUB1",3953.11747867247,0.244808232462777,0.0875201085607043,2.79716554845195,0.00515531106262417,0.0076647292192469
"10025","OTUB2",249.749476990875,1.89134690600705,0.152110641164841,12.4340209963181,1.70820786243862e-35,2.56397465086916e-34
"10026","OTUD1",585.467892712975,-0.581954351577108,0.0992276356756735,-5.86484145887776,4.49562040558611e-09,1.19439564065078e-08
"10027","OTUD3",493.064713529411,0.432317509986533,0.103385152033902,4.18162087574012,2.89438307326738e-05,5.52771436839185e-05
"10028","OTUD4",1421.67856798797,0.066510120151365,0.0843813244900775,0.78820900896366,0.430574460370062,0.475577847247762
"10029","OTUD5",2660.44067242923,0.151677874879884,0.0800245690948513,1.89539133537981,0.0580405757565491,0.0747816929054109
"10030","OTUD6B",559.517387439109,1.09303750909847,0.124699953943704,8.76534011866532,1.86213622569816e-18,9.6763763860498e-18
"10031","OTUD7A",72.855134013195,-1.69946751020812,0.173204030063581,-9.81193976597584,1.00026959546123e-22,6.85200832335136e-22
"10032","OTUD7B",991.783315870078,-0.699558560971649,0.0690528306327796,-10.1307731277792,4.0344675105059e-24,3.03318277684799e-23
"10033","OTULIN",919.53124424658,0.491450023972062,0.0558588745050755,8.79806527300165,1.391950715912e-18,7.29344334031001e-18
"10034","OTX1",101.544854628596,5.74101909907602,0.261966145710644,21.9151183963186,1.86409034427317e-106,7.35275263470167e-104
"10035","OVCH1",1.65294031631393,-0.120491645571651,0.380324205573635,-0.31681298167682,0.75138551329367,0.781999735593909
"10036","OVGP1",199.718537318709,1.67576028022605,0.138532122432922,12.0965466405632,1.10148069621269e-33,1.46988309114582e-32
"10037","OVOL1",1199.97267811586,-0.106445583707696,0.114219024989659,-0.93194267520086,0.351366151560116,0.396482023591985
"10038","OVOL2",472.183171127581,-0.215263864168826,0.119896684235327,-1.79541132051923,0.0725881901367673,0.0920775030221906
"10039","OVOL3",3.76829763371012,1.13268368689106,0.268136207271107,4.22428473356389,2.39700842238843e-05,4.61314647136391e-05
"10040","OXA1L",3862.12755007784,-0.13932707086716,0.0711437258591415,-1.95838872907803,0.0501844162956643,0.0653997606446994
"10041","OXCT1",981.621375541908,-0.29205802123557,0.173244915680686,-1.68581005732874,0.0918323900210981,0.114527144643224
"10042","OXCT2",8.67925581324709,-0.0898423569184511,0.162738851924893,-0.552064586027158,0.580904104087183,0.623116273047225
"10043","OXER1",130.628797158377,0.0419518088999613,0.226459693102266,0.185250665693592,0.853032431268448,0.872739960595015
"10044","OXGR1",208.453615915392,1.4188232008499,0.27630108690695,5.13506195988189,2.82051085889997e-07,6.42820272477861e-07
"10045","OXLD1",807.127146991383,0.811288157921157,0.120530724560093,6.73096557647154,1.68540841243007e-11,5.37840302600686e-11
"10046","OXNAD1",616.34356838692,-0.237766476164385,0.0761117343894904,-3.12391352097761,0.00178462899816141,0.00280698922529389
"10047","OXR1",1397.60485631977,-0.245025380011087,0.112547126901268,-2.17709138169325,0.0294737499607868,0.0396654981421014
"10048","OXSM",491.477756875705,0.118115637198319,0.0841394891141208,1.40380739700136,0.160376210697993,0.192467339535036
"10049","OXSR1",2061.00399022746,-0.207614927679322,0.0597840971950997,-3.47274505127661,0.000515164473693397,0.000860857599833863
"10050","OXT",2.80520576817574,1.36962424260851,0.343820764234299,3.98354138284438,6.78958418934913e-05,0.00012485973916898
"10051","OXTR",76.1089098153088,2.79516693551806,0.194204293876243,14.3929203609643,5.73233501219723e-47,1.76774789348868e-45
"10052","P2RX1",83.1883994913132,-2.3021079668731,0.185406746339584,-12.4165275122009,2.12590234683249e-35,3.16016035973934e-34
"10053","P2RX2",5.66963265435797,-3.86348325095483,0.347683273766033,-11.1120768310376,1.09580818597935e-28,1.08753672571069e-27
"10054","P2RX3",3.24475585729089,0.681288011745639,0.40882179261712,1.66646696445484,0.0956204427674597,0.118980143040047
"10055","P2RX4",1555.31398108036,-1.36358409981667,0.110050696121291,-12.3905086280764,2.94171670525358e-35,4.32360979530381e-34
"10056","P2RX5",70.6130640965745,-0.484735843955505,0.236531276731906,-2.04935199544424,0.0404277077271476,0.0534237904760538
"10057","P2RX5-TAX1BP3",20.955464114407,-0.562296169475636,0.107509460887273,-5.23020174071211,1.69325156386438e-07,3.94062016667175e-07
"10058","P2RX6",11.3302623397493,-0.787026736989455,0.251937307077067,-3.12389914030757,0.00178471621989089,0.00280698922529389
"10059","P2RX7",101.411516378317,-0.982790407539941,0.19177393650739,-5.12473397291957,2.97958137940746e-07,6.78071645996644e-07
"10060","P2RY1",362.216857658106,-2.60480276262908,0.177821121672577,-14.6484441112981,1.37835987935351e-48,4.56608631127244e-47
"10061","P2RY10",42.4770313496677,-1.50316837930453,0.226161142083241,-6.64644848119519,3.00249475272959e-11,9.40101781448156e-11
"10062","P2RY11",250.333125607111,0.464088250681702,0.124192746490718,3.73683861413264,0.0001863484431498,0.000325908016525443
"10063","P2RY12",13.2385502289384,-2.84645534997008,0.261646331755742,-10.8790187535569,1.45116654536522e-27,1.33913143503479e-26
"10064","P2RY13",93.1537324864813,-1.35412477599801,0.224423829429671,-6.03378339741928,1.60164718044319e-09,4.42075473189534e-09
"10065","P2RY14",103.494754905208,-2.63894918231811,0.200474328893417,-13.1635267063102,1.42286102381337e-39,2.74552284697368e-38
"10066","P2RY2",264.791555210842,-0.955059293005961,0.152812688741367,-6.24986904472564,4.1079697685714e-10,1.1823396444042e-09
"10067","P2RY4",6.6866144382037,-3.63694137198387,0.335732093933244,-10.8328677469454,2.40503010070602e-27,2.18605120782823e-26
"10068","P2RY6",144.445317766151,-0.102719181300245,0.180098905725574,-0.570348725254132,0.568441199178458,0.611022953245822
"10069","P2RY8",162.156427203192,-1.65358435595947,0.17627672602558,-9.38061645029373,6.55881248250887e-21,4.01458024236135e-20
"10070","P3H1",944.502309582156,1.19671333606472,0.103070620622578,11.6106154094755,3.63986420289943e-31,4.15728866972237e-30
"10071","P3H2",497.615783393915,-1.74233085374442,0.21752103649423,-8.00994185125923,1.14762692741235e-15,4.950381565575e-15
"10072","P3H3",638.346844990719,0.683603627672889,0.169460808266853,4.03399248867269,5.48370715279169e-05,0.00010182741079319
"10073","P3H4",1178.87097888902,0.906489128176951,0.122417052340003,7.40492530125015,1.31224313339974e-13,4.91332047993776e-13
"10074","P4HA1",2206.39096554479,0.862993084662232,0.127437678895922,6.77188326199066,1.27116694331185e-11,4.08183690373197e-11
"10075","P4HA2",2336.63694815705,0.0023878000976044,0.0946231613001432,0.0252348374837143,0.979867649503525,0.982764780511459
"10076","P4HA3",88.9702468837895,1.78522846179315,0.217648861948943,8.20233308737419,2.35765961339151e-16,1.06806262560719e-15
"10077","P4HB",33167.4426923563,0.224028431214332,0.0827876457294337,2.70606114282439,0.00680865087011306,0.00996733362748037
"10078","P4HTM",1805.93013753138,0.663087734891384,0.108759569509471,6.09682198892525,1.08197889950446e-09,3.02579457782279e-09
"10079","PA2G4",6927.2514523562,0.849011534598337,0.0731743369881541,11.6025859549063,3.99811475426792e-31,4.55725970074853e-30
"10080","PAAF1",847.646451844216,0.640890707090811,0.0908465412954152,7.05465170112266,1.73033586167457e-12,5.9038878595579e-12
"10081","PABPC1",67568.7360465369,0.986242511506403,0.0930494252073755,10.5991252424011,3.00780359201952e-26,2.57523254539339e-25
"10082","PABPC1L",940.183259843848,3.03690272153768,0.200062173506479,15.1797947023671,4.81285736185968e-52,2.01061265306655e-50
"10083","PABPC3",83.1161926085434,1.93895146816865,0.228888065693626,8.47117765748434,2.42924404778353e-17,1.17285534570044e-16
"10084","PABPC4",5599.58580080415,0.607964317525857,0.0748995539100614,8.11706192877857,4.77605085639701e-16,2.11284816315466e-15
"10085","PABPC4L",15.6102839563539,-0.434707461269669,0.201002847114797,-2.16269305390185,0.0305647957064465,0.0410653913163053
"10086","PABPC5",12.8566591804408,-1.66020339177878,0.195117812175448,-8.50872287500818,1.75859595475091e-17,8.56129333769525e-17
"10087","PABPN1",2678.32991120739,0.322565737046853,0.0882065376039499,3.6569368417473,0.000255247239785769,0.000440277477271069
"10088","PACRG",12.1256000686349,-0.818625985241733,0.242363450933658,-3.37767919250256,0.00073100307805932,0.00120175857390367
"10089","PACRGL",364.018852617674,0.269638705341558,0.0801590584555042,3.36379581468304,0.000768783981208384,0.00126069274922899
"10090","PACS1",2032.56601702358,0.23500546919539,0.0939923249306349,2.50026232853396,0.0124101373198362,0.0175861257483283
"10091","PACS2",2402.26259579086,0.176900920147692,0.0832506757831577,2.12491872868953,0.0335933949207981,0.0448467195003272
"10092","PACSIN1",21.1183503172146,-1.66333976814178,0.212917522783238,-7.81213188280022,5.62286785190909e-15,2.31310845588722e-14
"10093","PACSIN2",3510.83840033229,-1.13523667605589,0.0717636340680379,-15.8191079757693,2.29724313097519e-56,1.25284696927557e-54
"10094","PACSIN3",674.576272491458,0.936946109987021,0.202473664343832,4.62749618832374,3.7011304186104e-06,7.70622060275607e-06
"10095","PADI1",82.7717163758025,2.22861298997958,0.275197825577328,8.0982216531117,5.57683908927767e-16,2.45557548788262e-15
"10096","PADI2",3455.40897629031,-3.28868559900671,0.245197153453072,-13.4124134505343,5.11468528690216e-41,1.0857343823673e-39
"10097","PADI3",70.79378760445,4.22898078244292,0.421121538996351,10.0421859031997,9.94455967660291e-24,7.25460974945643e-23
"10098","PADI4",8.4319279817235,-0.550514542324106,0.293659451103784,-1.87466992890872,0.0608381463062009,0.0780954968212724
"10099","PAEP",12.9418921720068,5.10188593650589,0.465272806111974,10.9653645549146,5.60741134035538e-28,5.31029054962409e-27
"10100","PAF1",1895.26547565189,-0.0120268194349377,0.0781124789142183,-0.153967965197281,0.87763499442046,0.894242889605035
"10101","PAFAH1B1",3413.59280692886,-0.763164142521366,0.0639508480304628,-11.9336047296485,7.90736587386452e-33,9.91988406705741e-32
"10102","PAFAH1B2",3467.50800934683,0.187778479197956,0.0601839372169313,3.12007635062349,0.00180804169115471,0.00284183070370448
"10103","PAFAH1B3",1711.7451286632,1.64275851027118,0.12186581256258,13.480060369085,2.04939088755503e-41,4.46209484516313e-40
"10104","PAFAH2",1123.81467887743,-1.17936400785385,0.0892171894210722,-13.2190222030834,6.81440288292051e-40,1.33772091779184e-38
"10105","PAG1",1044.73430718136,-1.87039995731053,0.134165220395478,-13.9410195265,3.56806610685841e-44,9.33919278370763e-43
"10106","PAGR1",265.428752083979,0.157512313726631,0.0796708586553127,1.97703798333705,0.0480373369018638,0.0628092253463237
"10107","PAH",127.952986230993,5.54094081418288,0.414811124550527,13.3577440098474,1.06750647878168e-40,2.2215923173762e-39
"10108","PAICS",7100.88176341772,1.27514225447557,0.0894664958498031,14.2527349748479,4.31062728601484e-46,1.26492299996709e-44
"10109","PAIP1",1725.74941285204,0.417254459050993,0.0750782908442619,5.5575913404385,2.73522856093091e-08,6.81236587693821e-08
"10110","PAIP2",1530.06966099624,-0.00339924128219551,0.069305732974158,-0.0490470432433487,0.960881805940642,0.966236812151492
"10111","PAIP2B",288.010954805226,-0.607976491844622,0.126830155835713,-4.79362725558858,1.63792478552968e-06,3.52325203390855e-06
"10112","PAK1",3778.60862195421,-0.201792232353988,0.059466580149189,-3.39337207298174,0.000690377961737021,0.0011380601233377
"10113","PAK1IP1",836.945445289298,0.861646735463755,0.0872139046717973,9.87969451323499,5.09881093205012e-23,3.56328521707879e-22
"10114","PAK2",3914.75183911563,0.0906720519429322,0.0617552737517835,1.46824791526916,0.142036893189554,0.17199170024902
"10115","PAK3",15.2965525750109,-2.04890063235673,0.22875621523207,-8.9566992978886,3.34542463478447e-19,1.82802020717073e-18
"10116","PAK4",3291.04048639894,-0.206681184018898,0.095914624634348,-2.15484536176649,0.0311739371923257,0.0418142466365391
"10117","PAK6",8.29552713277944,0.782711725659317,0.173789805608725,4.5037838837425,6.67540931018345e-06,1.35724786993552e-05
"10118","PALB2",625.325213952079,0.913231604459833,0.0659879231545677,13.8393748553158,1.47483625667591e-43,3.68948344387612e-42
"10119","PALD1",1577.14602285895,2.01299421437891,0.157666242784635,12.7674394900662,2.49218553883026e-37,4.17275014058244e-36
"10120","PALLD",4496.46573440465,-1.54676937973513,0.148675996468406,-10.4036254437603,2.38675711659205e-25,1.94064177634313e-24
"10121","PALM",280.366162138436,-1.85833187754192,0.211525655667747,-8.78537344170149,1.55845920399042e-18,8.14135210419699e-18
"10122","PALM2",6.77809045995855,1.47631044545427,0.23677336439173,6.23512044628376,4.5143061769438e-10,1.29423845617214e-09
"10123","PALM2-AKAP2",8.20632487480566,1.28041318111286,0.270539176313111,4.73281983985551,2.21422008602765e-06,4.71327646575238e-06
"10124","PALM3",134.429651777006,2.92679505966998,0.29271225203769,9.99888128800679,1.54128334002731e-23,1.11573652284264e-22
"10125","PALMD",149.508155872052,-0.971780540385423,0.203388968006776,-4.77794125172535,1.77099103649279e-06,3.79792375394541e-06
"10126","PAM",3602.3509636595,-0.00834385816731113,0.117979859072647,-0.0707227338030075,0.943618427180235,0.951182608086738
"10127","PAM16",354.327997344601,0.87323437094205,0.10089687715271,8.65472148974823,4.94116745887017e-18,2.49723305333424e-17
"10128","PAMR1",191.616230587072,-1.76470620413156,0.148129311163671,-11.9132816474229,1.00925458744784e-32,1.25552669226209e-31
"10129","PAN2",1193.39724460084,0.652421266069565,0.0949962444602568,6.86786377478865,6.51704070237313e-12,2.13471470361048e-11
"10130","PAN3",1870.45327199293,0.930199760655454,0.116704885849111,7.97052971593768,1.57995667632916e-15,6.74833673815636e-15
"10131","PANK1",921.007307827235,-0.390337310999101,0.11700469458736,-3.33608247408962,0.000849679528489064,0.00138637945961549
"10132","PANK2",838.733642865923,0.116153114270601,0.0776624528691227,1.49561480457413,0.134754062943319,0.16374578460966
"10133","PANK3",2708.00917327501,-1.07355215966811,0.101237862733363,-10.6042554700665,2.8472265154237e-26,2.44144635632464e-25
"10134","PANK4",717.716114219355,-0.283061215812678,0.0737604213186751,-3.8375759079485,0.000124254831412326,0.000222027622796508
"10135","PANO1",19.4086904432618,1.92943095962603,0.160240872040383,12.0408166472022,2.16798750387829e-33,2.84167202884697e-32
"10136","PANX1",549.154185877774,0.349604195804733,0.0736792842011702,4.74494560574437,2.08562372348852e-06,4.44791449441579e-06
"10137","PANX2",23.5158368412141,1.81981331042291,0.286444163328873,6.35311709365688,2.10994979239429e-10,6.19793183733973e-10
"10138","PAOX",174.490849812299,-0.741890950709016,0.124321871615542,-5.96750146268124,2.40914129302828e-09,6.54516185664788e-09
"10139","PAPD4",1355.43237087254,-0.0713799132212174,0.0708490028596358,-1.00749354740579,0.313697656989193,0.35771318812651
"10140","PAPD5",783.294644029847,0.212546208306467,0.091865985268868,2.31365513235829,0.0206866468856864,0.0284309389699479
"10141","PAPD7",1030.36844414835,0.56510583465124,0.0643978300925472,8.77523099519217,1.70553413196162e-18,8.87893321430356e-18
"10142","PAPL",2.71510699225869,2.32199707652064,0.544168919889757,4.26705199736701,1.98073005358178e-05,3.84120311442953e-05
"10143","PAPLN",286.1506464612,-0.600228782453107,0.171975508422777,-3.49019920311869,0.00048266062369951,0.000808534008747396
"10144","PAPOLA",6288.3986298629,-0.00593749737189706,0.0683707966742557,-0.0868425945098394,0.930796629972698,0.940108476208357
"10145","PAPOLG",535.802449076189,0.0787010914901662,0.0692621284608901,1.13627884731561,0.255839880629166,0.296907301768819
"10146","PAPPA",102.555537183713,-0.383080762928707,0.198518461623893,-1.92969842600574,0.0536442151103036,0.069539893727886
"10147","PAPPA2",21.689240426489,-2.38407190041477,0.326389774900031,-7.30437067504636,2.78567451234283e-13,1.01477288238502e-12
"10148","PAPSS1",1755.58339925887,0.392218987510416,0.0681440700821476,5.75573174654224,8.62672838206648e-09,2.24207692442889e-08
"10149","PAPSS2",3755.8112152223,-1.99170331198577,0.151342987762487,-13.1601955361915,1.48700540184009e-39,2.86278077418954e-38
"10150","PAQR3",500.919960602971,-0.162833563747587,0.105297570964106,-1.54641329573589,0.122004785147048,0.149200720099865
"10151","PAQR4",1114.7161605457,1.82549513880473,0.10741950313074,16.9940754295142,9.08515638050139e-65,7.78249178634768e-63
"10152","PAQR5",788.975203696971,-2.00034987996953,0.15829080941006,-12.6371827108896,1.31688408635724e-36,2.10515277933131e-35
"10153","PAQR6",104.556282683109,0.126847680195836,0.178540529458301,0.710469945287471,0.477412762064135,0.522393783336476
"10154","PAQR7",330.234643192634,0.522696979394307,0.101411621331497,5.15421184013713,2.54699887304591e-07,5.833848465325e-07
"10155","PAQR8",3289.62258291599,-1.52347435278727,0.142663116272544,-10.6788243001563,1.27880935229712e-26,1.12034532150369e-25
"10156","PARD3",1778.72948294822,-0.393264890592867,0.0585796316761653,-6.71333839664406,1.90221269519406e-11,6.04523693520451e-11
"10157","PARD3B",674.995298220925,-0.640655884406066,0.115950397966303,-5.52525817627854,3.2900144839314e-08,8.13083719393275e-08
"10158","PARD6A",290.557690393283,1.08051479106653,0.145784468985271,7.41172772783978,1.24664499811355e-13,4.67588363843518e-13
"10159","PARD6B",598.247741863169,0.592052591653835,0.121547485275674,4.87095714330113,1.11058929583272e-06,2.41806226529124e-06
"10160","PARD6G",129.730234997788,-0.585944090831226,0.126800692518213,-4.62098494254725,3.81922497286174e-06,7.94235835761501e-06
"10161","PARG",761.109318857299,0.00542546035794428,0.0589865100564488,0.0919779853521124,0.926715530579641,0.936823346892436
"10162","PARK2",61.7596383570949,-1.45487643881551,0.173306393376793,-8.3948226633071,4.66597948650305e-17,2.21245954907962e-16
"10163","PARK7",5901.12710761794,0.355727430350681,0.0765577371266706,4.64652488045856,3.37573435448731e-06,7.05468585343264e-06
"10164","PARL",1642.39233203742,0.00699199775284736,0.0670336872294988,0.104305731070847,0.916926729987565,0.928035843758851
"10165","PARM1",6627.20756661407,-1.51719304065221,0.150926381422933,-10.052537047189,8.95321945065462e-24,6.55397302989008e-23
"10166","PARN",1814.08304450931,0.245444064875446,0.056910701235975,4.31279284115186,1.61205151113045e-05,3.15764010628058e-05
"10167","PARP1",5553.37722891073,0.370263182833154,0.0710721656625869,5.20967919552316,1.89167427680346e-07,4.38255530786279e-07
"10168","PARP10",2566.13248192334,0.538528282421782,0.117752484252722,4.57339211006354,4.79890840091181e-06,9.88634585058488e-06
"10169","PARP11",295.486149347398,-0.126878781106184,0.112815280306862,-1.12465953868189,0.260733333507934,0.302193390025152
"10170","PARP12",1864.56741842081,-0.448130230438378,0.107069644220305,-4.1854087935168,2.84653349707332e-05,5.44000615705471e-05
"10171","PARP14",3105.6026676192,0.144678818257726,0.129273314382463,1.119170023209,0.26306761137732,0.304545065631747
"10172","PARP15",67.7938562805866,-0.512029727269538,0.203421945642614,-2.51708204663968,0.0118331270043368,0.0168108628862244
"10173","PARP16",476.670741171554,-0.0842419494674421,0.0724011211397508,-1.16354482004271,0.244608524489591,0.284890885104284
"10174","PARP2",580.910436519498,0.50996282921395,0.0791320155613374,6.44445646425705,1.16015429463138e-10,3.47227404115807e-10
"10175","PARP3",880.984856434699,-0.129908361283654,0.111637754608434,-1.16365974700319,0.244561928228179,0.284871565461035
"10176","PARP4",6848.00536908403,-0.0746069286730937,0.102821034407255,-0.725599864883576,0.468084103965823,0.513131753319824
"10177","PARP6",1010.88065766656,0.473064629681813,0.13373078009171,3.53744014173396,0.000404025755135271,0.000682537931558698
"10178","PARP8",704.040390391452,0.646757982373203,0.132105423980995,4.89577159576922,9.79207473114398e-07,2.14301134857978e-06
"10179","PARP9",2257.41018085495,-0.0934874197551934,0.127357822676708,-0.734053219428122,0.462916303195418,0.508166340167535
"10180","PARPBP",530.213502827397,1.29954455509562,0.127331694156761,10.2059786740583,1.86432042883529e-24,1.43404711081521e-23
"10181","PARS2",387.17172487914,0.117099927425559,0.0876567482151428,1.33589175745091,0.18158465545558,0.21614550783789
"10182","PARVA",2771.65247898544,-0.708698674780667,0.0716790731549436,-9.8871071232844,4.73513474817498e-23,3.31870332495024e-22
"10183","PARVB",1127.74156358465,0.969125668687401,0.186656380098578,5.19203076892193,2.08012615554362e-07,4.80275248082975e-07
"10184","PARVG",236.64988244996,-0.410250025442709,0.16851588180847,-2.43448879144214,0.0149128417146776,0.020886598540268
"10185","PASK",631.561385687931,1.05668641776951,0.0972215534813696,10.868849343906,1.6223395244454e-27,1.49383825592391e-26
"10186","PATL1",2653.37607911579,0.439805856624276,0.0685107315869528,6.4195177373939,1.36706728135189e-10,4.07072123578113e-10
"10187","PATL2",36.8674315933523,-0.468100175402439,0.164903298251922,-2.8386344018864,0.00453070345047919,0.00678186049100499
"10188","PATZ1",1653.90396484507,0.756017661062582,0.0866976428091919,8.7201639694687,2.77799199334379e-18,1.4252124077164e-17
"10189","PAWR",2582.83835204575,0.166721317506808,0.0835373349327425,1.99577012650737,0.0459589498958332,0.0602356656505082
"10190","PAX2",4.49585427252128,2.2465656497481,0.436717403991071,5.14420911375913,2.6865015916164e-07,6.14093712876087e-07
"10191","PAX4",10.2689891089267,-0.0584079268527617,0.534923111969683,-0.109189387307819,0.913052277681483,0.924554010851082
"10192","PAX5",126.771709279267,-1.84725954681608,0.350157400847371,-5.27551193362118,1.32385995597834e-07,3.10867904102846e-07
"10193","PAX6",89.4584363594643,-0.0344833936627997,0.147870014336771,-0.233200719006251,0.815605547554457,0.839971199955744
"10194","PAX8",287.168517611704,0.0484358875468303,0.205345511390646,0.235875073279234,0.813529611191177,0.838087690440571
"10195","PAX9",81.2247514069314,3.05913232963161,0.261096789983027,11.7164685549389,1.0495661888888e-31,1.23708770880771e-30
"10196","PAXBP1",1035.46082868652,0.464442900808574,0.0871664533743484,5.32822987318252,9.91745567765101e-08,2.3532451839485e-07
"10197","PAXIP1",824.162682631723,0.642132903916077,0.0636665034872336,10.0858829799698,6.37890610888852e-24,4.72044618293447e-23
"10198","PBDC1",1054.24980828272,0.28900608976814,0.0881686128711098,3.27787951241364,0.00104590028965143,0.00168692517875731
"10199","PBK",808.840861693183,1.14064572346216,0.157776746138331,7.22949199663491,4.84804076621976e-13,1.7300151364581e-12
"10200","PBLD",961.464198516274,-2.37267959868143,0.163124514216334,-14.5452056061593,6.26423510630837e-48,2.01226688708516e-46
"10201","PBRM1",1725.14486348093,-0.290100257960771,0.0766804399210096,-3.78323674537614,0.000154802042930491,0.000273813479001361
"10202","PBX1",1486.43416836788,-1.45052999145585,0.1569498625607,-9.24199593290415,2.41941308827169e-20,1.42041070924805e-19
"10203","PBX2",1359.80766671965,0.0456632866238471,0.0879588337431782,0.519143839005126,0.603660439267098,0.644509927634977
"10204","PBX3",421.88183065737,-0.809498243488036,0.121787104812315,-6.64683050586961,2.99471545105897e-11,9.38185607044904e-11
"10205","PBX4",126.440876028632,1.96967308843972,0.14379714425763,13.6975813991884,1.04962670746002e-42,2.47948726813779e-41
"10206","PBXIP1",2978.45094717403,-1.07183582762377,0.11059683884773,-9.69137851308284,3.28070317230957e-22,2.17104980513237e-21
"10207","PC",701.922368433035,-1.07418555529693,0.133453915125659,-8.04911234178094,8.3396671231066e-16,3.62318376216729e-15
"10208","PCBD1",3682.43466209692,0.72667964280591,0.0812669619900282,8.94188271606703,3.8259552441149e-19,2.08454953085232e-18
"10209","PCBD2",350.899876388471,0.184372081714367,0.0736209887250431,2.50434128782151,0.0122679632311245,0.0173933732644907
"10210","PCBP1",6823.06229225177,-0.132484579710537,0.0832712140567567,-1.5910009384544,0.111609364568881,0.137283808285793
"10211","PCBP2",8921.36101950778,0.225529922041317,0.0664481725376149,3.39407260468524,0.000688614334128521,0.00113559433360757
"10212","PCBP3",103.124300969308,-0.269717606353448,0.206353885985244,-1.30706337351328,0.191191189203177,0.226404647076387
"10213","PCBP4",972.587227986458,0.870219782294067,0.112356466576593,7.74516864768833,9.54550654569152e-15,3.85663021728142e-14
"10214","PCCA",2496.8507619361,0.244763619167169,0.206601246620618,1.18471511266642,0.23613010513677,0.275807638125801
"10215","PCCB",2024.15301180859,-0.0914117544859621,0.101721197077394,-0.898650007199701,0.368839113436846,0.414269267134782
